City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
305,Ust-Ishim,RU,2020-10-11 23:43:55,57.69,71.17,41.23,95,96,5.77
306,Hithadhoo,MV,2020-10-11 23:35:14,-0.6,73.08,81.86,76,100,12.86
307,Lompoc,US,2020-10-11 23:31:59,34.64,-120.46,75.0,60,1,19.46
308,Batangafo,CF,2020-10-11 23:43:56,7.3,18.28,70.75,95,91,3.22
309,Talnakh,RU,2020-10-11 23:35:46,69.49,88.4,24.8,92,40,22.37
310,Ampanihy,MG,2020-10-11 23:36:18,-24.7,44.75,63.84,89,18,5.7
311,Lucea,JM,2020-10-11 23:43:56,18.45,-78.17,84.2,83,20,12.75
312,Berlevag,NO,2020-10-11 23:36:01,70.86,29.09,41.38,90,100,11.81
313,Tonantins,BR,2020-10-11 23:43:37,-2.87,-67.8,82.18,61,87,1.05
314,Narsaq,GL,2020-10-11 23:35:04,60.92,-46.05,42.8,60,100,19.46
315,Carnarvon,AU,2020-10-11 23:34:59,-24.87,113.63,66.2,88,2,13.87
316,Mandalgovi,MN,2020-10-11 23:43:57,45.76,106.27,25.68,83,2,9.93
317,Cherskiy,RU,2020-10-11 23:35:10,68.75,161.3,23.22,91,26,8.93
318,Leh,IN,2020-10-11 23:40:33,34.17,77.58,36.01,65,0,2.98
319,Havre-Saint-Pierre,CA,2020-10-11 23:36:31,50.23,-63.6,37.4,64,20,11.41
320,Las Vegas,US,2020-10-11 23:43:57,36.17,-115.14,89.6,13,1,5.82
321,College,US,2020-10-11 23:35:55,64.86,-147.8,37.4,47,75,6.93
322,Mayo,US,2020-10-11 23:40:57,38.89,-76.51,66.99,100,90,12.75
323,General Roca,AR,2020-10-11 23:35:39,-39.03,-67.58,66.2,32,0,3.36
324,Slave Lake,CA,2020-10-11 23:43:58,55.28,-114.77,44.6,70,90,25.28
325,Aden,YE,2020-10-11 23:43:58,12.78,45.04,82.83,68,0,9.89
326,Kibre Mengist,ET,2020-10-11 23:43:58,5.88,38.98,57.11,95,65,2.46
327,Pingxiang,CN,2020-10-11 23:42:37,27.62,113.85,69.55,77,3,0.69
328,Guacui,BR,2020-10-11 23:43:58,-20.78,-41.68,59.79,91,100,4.59
329,Navsari,IN,2020-10-11 23:43:59,20.95,72.93,80.67,65,98,6.4
330,Jalu,LY,2020-10-11 23:40:32,29.03,21.55,70.43,45,88,5.66
331,Guapore,BR,2020-10-11 23:43:59,-28.85,-51.89,63.0,86,0,1.59
332,Mizan Teferi,ET,2020-10-11 23:43:59,6.98,35.58,62.17,83,71,2.01
333,Ayagoz,KZ,2020-10-11 23:41:26,47.97,80.44,39.02,86,100,15.41
334,Saint Anthony,US,2020-10-11 23:35:32,45.02,-93.22,66.99,59,1,13.87
335,Bontang,ID,2020-10-11 23:36:14,0.13,117.5,79.88,82,95,7.45
336,Nishihara,JP,2020-10-11 23:41:36,26.18,127.76,80.6,74,20,5.82
337,Ostrovnoy,RU,2020-10-11 23:35:45,68.05,39.51,42.28,88,92,5.44
338,Nizwa,OM,2020-10-11 23:44:00,22.93,57.53,74.46,34,0,1.81
339,Getulio Vargas,UY,2020-10-11 23:44:00,-32.68,-53.55,63.27,79,37,5.32
340,Katsuura,JP,2020-10-11 23:35:09,35.13,140.3,71.01,83,75,8.05
341,Tilichiki,RU,2020-10-11 23:40:45,60.47,166.1,34.74,75,0,10.92
342,Ayan,RU,2020-10-11 23:44:00,56.45,138.17,48.65,96,100,15.79
343,Hobyo,SO,2020-10-11 23:44:00,5.35,48.53,78.44,85,15,14.23
344,Hamilton,US,2020-10-11 23:32:48,39.18,-84.53,70.0,77,90,5.82
345,Tacoronte,ES,2020-10-11 23:44:00,28.48,-16.41,70.0,93,91,3.36
346,Palos Verdes Estates,US,2020-10-11 23:44:01,33.8,-118.39,73.4,73,5,16.11
347,Ilulissat,GL,2020-10-11 23:35:34,69.22,-51.1,37.4,86,100,4.7
348,Laguna,US,2020-10-11 23:36:22,38.42,-121.42,84.0,20,1,13.87
349,Hami,CN,2020-10-11 23:36:11,42.8,93.45,40.44,54,0,9.62
350,Zhigansk,RU,2020-10-11 23:36:12,66.77,123.37,16.38,96,93,7.4
351,Amahai,ID,2020-10-11 23:35:59,-3.33,128.92,82.49,73,98,0.67
352,Ishinomaki,JP,2020-10-11 23:35:46,38.42,141.3,64.4,93,75,6.93
353,Kahului,US,2020-10-11 23:33:15,20.89,-156.47,89.6,52,40,23.04
354,Vilhena,BR,2020-10-11 23:44:02,-12.74,-60.15,69.64,88,78,1.77
355,Saldanha,ZA,2020-10-11 23:35:47,-33.01,17.94,50.0,53,29,2.24
356,North Bend,US,2020-10-11 23:41:17,43.41,-124.22,66.0,72,90,17.22
357,Kulhudhuffushi,MV,2020-10-11 23:35:33,6.62,73.07,83.05,75,99,21.03
358,Avera,US,2020-10-11 23:37:01,33.19,-82.53,73.99,88,90,3.36
359,Susanino,RU,2020-10-11 23:44:02,58.15,41.59,45.63,75,100,6.33
360,Dhidhdhoo,MV,2020-10-11 23:33:13,6.88,73.1,83.03,74,91,20.76
361,Fortuna,US,2020-10-11 23:36:07,40.6,-124.16,68.0,55,20,13.87
362,Luanda,AO,2020-10-11 23:32:18,-8.84,13.23,71.6,88,20,3.36
363,Aklavik,CA,2020-10-11 23:36:18,68.22,-135.01,26.6,92,90,11.41
364,Ogaminana,NG,2020-10-11 23:44:03,7.59,6.22,72.46,93,44,4.61
365,Kumylzhenskaya,RU,2020-10-11 23:44:03,49.88,42.59,54.0,50,76,8.99
366,Tessalit,ML,2020-10-11 23:35:42,20.2,1.01,82.02,28,77,4.0
367,Joensuu,FI,2020-10-11 23:44:04,62.6,29.76,51.01,100,90,6.93
368,Painesville,US,2020-10-11 23:44:04,41.72,-81.25,59.0,67,90,8.05
369,Vrangel,RU,2020-10-11 23:36:46,42.73,133.08,55.62,73,100,10.36
370,Faya,SA,2020-10-11 23:41:20,18.39,42.45,60.8,51,0,3.15
371,Tocopilla,CL,2020-10-11 23:36:31,-22.09,-70.2,60.75,62,18,2.13
372,Surt,LY,2020-10-11 23:44:04,31.21,16.59,76.53,45,19,17.07
373,Mozarlandia,BR,2020-10-11 23:44:04,-14.74,-50.57,74.16,83,100,4.81
374,Bemban,MY,2020-10-11 23:44:05,2.27,102.37,80.6,83,20,1.12
375,Upata,VE,2020-10-11 23:44:05,8.01,-62.4,78.01,86,100,1.01
376,The Pas,CA,2020-10-11 23:35:52,53.83,-101.25,51.8,66,90,12.75
377,Lunglei,IN,2020-10-11 23:44:05,22.88,92.73,66.87,100,60,2.53
378,Beringovskiy,RU,2020-10-11 23:36:06,63.05,179.32,33.6,95,100,29.08
379,Merritt Island,US,2020-10-11 23:42:47,28.54,-80.67,82.99,83,20,5.55
380,Kuryk,KZ,2020-10-11 23:44:05,43.2,51.65,53.6,41,0,19.28
381,Codrington,AU,2020-10-11 23:35:13,-38.27,141.97,62.35,73,18,16.22
382,Vardo,NO,2020-10-11 23:35:29,70.37,31.11,42.51,86,100,12.91
383,Gat,IL,2020-10-11 23:40:27,31.61,34.76,75.99,100,0,3.0
384,Cooma,AU,2020-10-11 23:44:06,-36.23,149.13,57.2,62,87,10.29
385,Severnyy,RU,2020-10-11 23:44:06,50.68,36.55,53.6,87,71,8.95
386,Giehun,SL,2020-10-11 23:44:06,7.88,-11.05,72.91,96,99,2.04
387,Novyy Buh,UA,2020-10-11 23:44:06,47.69,32.52,53.6,100,8,4.47
388,Stokmarknes,NO,2020-10-11 23:44:06,68.56,14.91,42.01,91,56,6.08
389,Saint Andrews,US,2020-10-11 23:40:57,34.05,-81.13,80.6,61,75,6.93
390,Amnat Charoen,TH,2020-10-11 23:44:06,15.92,104.75,68.22,96,100,10.16
391,Riviere-Au-Renard,CA,2020-10-11 23:44:07,49.0,-64.4,35.6,64,5,11.41
392,Viesca,MX,2020-10-11 23:44:07,25.35,-102.8,93.2,7,5,6.08
393,Porong,ID,2020-10-11 23:44:07,-7.55,112.7,82.78,64,5,0.45
394,Dubbo,AU,2020-10-11 23:35:01,-32.25,148.62,69.8,46,18,12.75
395,Mlonggo,ID,2020-10-11 23:44:07,-6.53,110.7,82.98,66,64,6.96
396,Fort Saint James,CA,2020-10-11 23:44:07,54.43,-124.25,47.52,55,10,2.42
397,Rudraprayag,IN,2020-10-11 23:44:07,30.28,78.98,65.23,58,0,3.74
398,Odesskoye,RU,2020-10-11 23:44:08,54.21,72.97,41.45,94,37,5.86
399,Mongo,TD,2020-10-11 23:44:08,12.18,18.69,80.6,46,17,5.79
400,Riyadh,SA,2020-10-11 23:33:25,24.69,46.72,69.8,22,0,4.7
401,Aqtobe,KZ,2020-10-11 23:44:08,50.28,57.21,24.8,45,0,2.24
402,Komsomolskiy,UZ,2020-10-11 23:35:41,40.43,71.72,50.0,81,2,4.7
403,Ponta Delgada,PT,2020-10-11 23:36:26,37.73,-25.67,64.4,82,75,11.41
404,Ambon,ID,2020-10-11 23:35:45,-3.7,128.18,80.01,88,40,6.93
405,Goderich,CA,2020-10-11 23:35:47,43.75,-81.72,53.01,67,0,16.4
406,Kiunga,PG,2020-10-11 23:44:09,-6.12,141.29,83.1,72,98,3.78
407,Dzilam Gonzalez,MX,2020-10-11 23:44:09,21.28,-88.93,80.38,89,0,8.63
408,Byron Bay,AU,2020-10-11 23:34:12,-28.65,153.62,78.01,60,9,4.7
409,Gigmoto,PH,2020-10-11 23:44:09,13.78,124.39,81.93,76,100,1.21
410,Koumac,NC,2020-10-11 23:44:09,-20.57,164.28,81.21,62,81,3.8
411,Westport,US,2020-10-11 23:34:05,41.14,-73.36,63.0,67,90,11.41
412,Alindao,CF,2020-10-11 23:44:10,5.03,21.21,68.72,95,83,1.43
413,Tupiza,BO,2020-10-11 23:44:10,-21.45,-65.72,58.33,56,73,11.79
414,Provideniya,RU,2020-10-11 23:35:25,64.38,-173.3,39.2,69,75,20.13
415,Nanortalik,GL,2020-10-11 23:35:10,60.14,-45.24,40.93,81,100,23.0
416,Fort-Shevchenko,KZ,2020-10-11 23:44:10,44.51,50.26,57.04,44,0,25.05
417,Tabuk,PH,2020-10-11 23:36:21,17.42,121.44,75.88,90,100,4.63
418,Tashara,RU,2020-10-11 23:44:11,55.52,83.51,39.69,95,100,9.64
419,Asau,RO,2020-10-11 23:35:13,46.43,26.4,52.0,98,35,2.15
420,Chicama,PE,2020-10-11 23:36:02,-7.84,-79.15,64.6,79,15,5.26
421,Igarka,RU,2020-10-11 23:36:11,67.47,86.58,23.68,98,100,19.04
422,Along,IN,2020-10-11 23:44:11,28.17,94.77,69.03,88,27,1.43
423,Birao,CF,2020-10-11 23:44:11,10.28,22.79,73.8,90,100,2.68
424,Ucluelet,CA,2020-10-11 23:31:11,48.93,-125.55,52.0,100,90,6.93
425,Gilgit,PK,2020-10-11 23:44:12,35.92,74.31,59.7,32,4,3.18
426,Kotovo,RU,2020-10-11 23:44:12,50.32,44.8,45.1,53,100,10.87
427,Barberton,ZA,2020-10-11 23:43:59,-25.79,31.05,53.6,100,99,3.36
428,Umm Lajj,SA,2020-10-11 23:32:50,25.02,37.27,84.45,41,0,7.76
429,Olinda,BR,2020-10-11 23:44:12,-8.01,-34.86,80.6,69,20,4.7
430,Fallon,US,2020-10-11 23:44:12,39.47,-118.78,69.01,30,1,4.34
431,Mogadishu,SO,2020-10-11 23:30:42,2.04,45.34,77.92,83,28,9.75
432,Antofagasta,CL,2020-10-11 23:44:12,-23.65,-70.4,59.0,77,40,10.29
433,Dwarka,IN,2020-10-11 23:44:13,22.24,68.97,82.6,77,32,10.09
434,Kasongo,CD,2020-10-11 23:44:13,-4.45,26.67,69.49,94,97,1.72
435,Deputatskiy,RU,2020-10-11 23:36:19,69.3,139.9,16.03,97,100,1.23
436,Singaraja,ID,2020-10-11 23:44:13,-8.11,115.09,83.16,65,13,2.04
437,Henties Bay,NA,2020-10-11 23:35:30,-22.12,14.28,55.0,91,0,3.29
438,Rabo De Peixe,PT,2020-10-11 23:44:14,37.8,-25.58,64.4,82,75,11.41
439,Griffith,US,2020-10-11 23:44:14,41.53,-87.42,64.99,77,1,10.4
440,Kathu,TH,2020-10-11 23:44:14,7.92,98.33,75.2,94,75,5.82
441,Tezu,IN,2020-10-11 23:44:14,27.92,96.17,74.98,68,0,2.64
442,Shingu,JP,2020-10-11 23:36:22,33.73,135.98,71.6,83,20,4.7
443,Batagay-Alyta,RU,2020-10-11 23:36:31,67.8,130.41,15.64,83,0,1.05
444,Almaznyy,RU,2020-10-11 23:36:07,48.04,40.05,57.2,76,15,11.18
445,Vallenar,CL,2020-10-11 23:41:00,-28.57,-70.76,59.72,61,1,1.79
446,Klyuchi,RU,2020-10-11 23:44:15,52.27,79.17,43.83,97,98,5.7
447,Bambanglipuro,ID,2020-10-11 23:41:34,-7.95,110.28,75.99,85,38,11.12
448,Polis,CY,2020-10-11 23:44:15,35.04,32.43,66.2,77,0,5.82
449,Orodara,BF,2020-10-11 23:44:15,10.95,-4.93,73.4,94,38,4.21
450,Tooele,US,2020-10-11 23:43:44,40.53,-112.3,59.0,33,1,8.05
451,Innisfail,AU,2020-10-11 23:44:15,-17.53,146.03,76.32,79,63,10.6
452,North Platte,US,2020-10-11 23:41:18,41.12,-100.77,64.4,36,20,42.5
453,Malpe,IN,2020-10-11 23:44:16,13.35,74.72,75.2,94,75,4.7
454,Acajutla,SV,2020-10-11 23:40:37,13.59,-89.83,81.32,76,27,3.65
455,Souillac,MU,2020-10-11 23:35:06,-20.52,57.52,73.4,83,75,6.93
456,Whitehorse,CA,2020-10-11 23:32:09,60.72,-135.05,44.6,63,75,2.24
457,Glenwood Springs,US,2020-10-11 23:41:10,39.55,-107.32,57.2,54,40,12.75
458,Cross Lanes,US,2020-10-11 23:44:16,38.42,-81.79,66.99,100,90,3.36
459,Cartagena,CO,2020-10-11 23:33:03,10.4,-75.51,86.0,84,40,8.05
460,Malkara,TR,2020-10-11 23:44:17,40.89,26.9,60.58,76,0,2.75
461,San Quintin,MX,2020-10-11 23:36:17,30.48,-115.95,71.64,71,0,16.04
462,Fort Wellington,GY,2020-10-11 23:44:17,6.4,-57.6,80.87,83,42,9.46
463,Lasa,IT,2020-10-11 23:44:17,46.62,10.7,46.0,100,100,7.85
464,Coruripe,BR,2020-10-11 23:44:17,-10.13,-36.18,76.01,82,41,16.8
465,Bomet,KE,2020-10-11 23:44:17,-0.78,35.34,53.73,89,67,3.49
466,Shimoda,JP,2020-10-11 23:40:26,34.67,138.95,70.0,83,75,19.46
467,Yerbogachen,RU,2020-10-11 23:37:02,61.28,108.01,20.39,94,21,3.91
468,Rocha,UY,2020-10-11 23:36:17,-34.48,-54.33,51.62,94,27,4.07
469,Kampot,KH,2020-10-11 23:36:23,10.62,104.18,78.8,88,75,8.05
470,Samarai,PG,2020-10-11 23:35:07,-10.62,150.67,80.67,82,9,7.74
471,Soanierana Ivongo,MG,2020-10-11 23:44:18,-16.92,49.58,74.17,91,52,1.36
472,Altamont,US,2020-10-11 23:44:18,42.21,-121.74,61.0,41,1,14.99
473,Veraval,IN,2020-10-11 23:35:26,20.9,70.37,80.91,80,98,14.18
474,Labuhan,ID,2020-10-11 23:35:20,-6.88,112.21,81.73,72,7,5.5
475,Tautira,PF,2020-10-11 23:35:27,-17.73,-149.15,86.0,62,20,20.8
476,Fushe-Arrez,AL,2020-10-11 23:44:19,42.06,20.02,53.76,85,39,0.92
477,Sobolevo,RU,2020-10-11 23:36:16,54.43,31.9,48.2,92,100,3.62
478,Kirakira,SB,2020-10-11 23:41:15,-10.45,161.92,85.41,73,44,15.43
479,Mabaruma,GY,2020-10-11 23:35:25,8.2,-59.78,77.18,87,27,4.18
480,Boguchany,RU,2020-10-11 23:44:20,58.38,97.45,18.19,94,0,1.12
481,Chapada Dos Guimaraes,BR,2020-10-11 23:44:20,-15.46,-55.75,77.0,73,100,10.29
482,Quatre Cocos,MU,2020-10-11 23:35:54,-20.21,57.76,73.4,83,75,6.93
483,Kudahuvadhoo,MV,2020-10-11 23:41:36,2.67,72.89,82.65,77,98,18.34
484,Bar-Le-Duc,FR,2020-10-11 23:44:20,48.75,5.17,44.6,93,1,2.24
485,Megion,RU,2020-10-11 23:44:20,61.03,76.11,33.8,97,90,6.71
486,Nantucket,US,2020-10-11 23:40:55,41.28,-70.1,53.01,78,1,11.41
487,Sinnar,SD,2020-10-11 23:44:20,13.57,33.57,83.44,50,8,8.28
488,Kupang,ID,2020-10-11 23:44:21,-10.17,123.58,82.4,61,20,11.41
489,Kungurtug,RU,2020-10-11 23:36:08,50.6,97.52,17.65,93,88,0.63
490,Saint-Leu,RE,2020-10-11 23:44:21,-21.15,55.28,71.6,73,1,2.24
491,Banda Aceh,ID,2020-10-11 23:36:09,5.56,95.32,80.04,74,99,12.59
492,Beisfjord,NO,2020-10-11 23:44:21,68.38,17.6,39.99,95,37,8.01
493,Quesnel,CA,2020-10-11 23:44:21,53.0,-122.5,50.0,53,1,6.93
494,Goundam,ML,2020-10-11 23:41:38,16.41,-3.67,86.83,35,52,11.14
495,Mareeba,AU,2020-10-11 23:41:07,-17.0,145.43,80.6,69,90,14.99
496,Bougouni,ML,2020-10-11 23:44:22,11.42,-7.48,74.19,89,77,4.32
497,Semnan,IR,2020-10-11 23:44:22,35.57,53.4,48.88,46,0,0.6
498,Auki,SB,2020-10-11 23:35:06,-8.77,160.7,86.4,68,27,5.19
499,Magalia,US,2020-10-11 23:44:22,39.81,-121.58,82.99,14,5,20.8
500,Russell,US,2020-10-11 23:35:22,32.35,-85.2,71.6,94,90,3.36
501,Naryan-Mar,RU,2020-10-11 23:41:17,67.67,53.09,46.09,91,90,10.98
502,Xinzhou,CN,2020-10-11 23:44:23,38.41,112.73,48.22,45,86,0.31
503,Sola,VU,2020-10-11 23:35:01,-13.88,167.55,84.2,83,75,9.17
504,Sombrerete,MX,2020-10-11 23:44:23,23.63,-103.65,67.62,35,21,8.1
505,Novoseleznevo,RU,2020-10-11 23:44:23,55.68,69.21,43.47,92,47,6.62
506,Liberal,US,2020-10-11 23:44:23,37.04,-100.92,91.4,7,1,18.34
507,Kikwit,CD,2020-10-11 23:44:23,-5.04,18.82,71.04,96,90,1.63
508,Dharchula,IN,2020-10-11 23:44:23,29.85,80.53,60.94,38,1,4.59
509,Caconda,AO,2020-10-11 23:40:37,-13.73,15.07,58.03,78,5,4.56
510,Preobrazheniye,RU,2020-10-11 23:41:06,42.9,133.91,56.68,67,100,6.17
511,Tobias Barreto,BR,2020-10-11 23:44:24,-11.18,-38.0,72.68,88,2,14.7
512,Brae,GB,2020-10-11 23:40:59,60.4,-1.35,44.6,93,100,4.7
513,Karoi,ZW,2020-10-11 23:44:24,-16.81,29.69,66.04,83,68,9.35
514,Aswan,EG,2020-10-11 23:36:22,24.09,32.91,82.18,31,0,11.48
515,Ryabovo,RU,2020-10-11 23:44:25,59.4,31.13,53.6,87,75,1.54
516,Xiaoweizhai,CN,2020-10-11 23:36:55,26.19,107.51,60.46,81,70,4.61
517,Caravelas,BR,2020-10-11 23:36:20,-17.71,-39.25,73.08,83,98,11.32
518,Beloha,MG,2020-10-11 23:35:22,-25.17,45.05,63.32,94,5,3.83
519,Forio,IT,2020-10-11 23:44:25,40.73,13.86,64.4,72,90,4.7
520,Ziro,IN,2020-10-11 23:44:25,27.63,93.83,53.47,100,14,1.86
521,Neiafu,TO,2020-10-11 23:44:25,-18.65,-173.98,78.8,78,40,14.99
522,Wanaka,NZ,2020-10-11 23:44:26,-44.7,169.15,59.59,56,50,4.52
523,Grootfontein,NA,2020-10-11 23:44:26,-19.57,18.12,64.08,24,0,6.35
524,Chirongui,YT,2020-10-11 23:44:26,-12.93,45.15,78.8,83,0,2.24
525,Coos Bay,US,2020-10-11 23:44:26,43.37,-124.22,66.99,72,90,17.22
526,Uvira,CD,2020-10-11 23:44:26,-3.41,29.15,73.71,60,35,5.61
527,Aksarka,RU,2020-10-11 23:44:26,66.56,67.8,40.01,91,77,10.4
528,Havelock,US,2020-10-11 23:32:06,34.88,-76.9,73.99,92,89,12.3
529,Ajdabiya,LY,2020-10-11 23:44:26,30.76,20.23,68.9,56,93,9.82
530,Ola,RU,2020-10-11 23:41:08,59.58,151.28,39.96,66,96,4.56
531,Bandarbeyla,SO,2020-10-11 23:36:03,9.49,50.81,77.13,78,0,1.54
532,San Juan,AR,2020-10-11 23:40:43,-31.54,-68.54,61.95,28,0,6.24
533,Imbituba,BR,2020-10-11 23:36:20,-28.24,-48.67,68.0,68,0,5.82
534,Korla,CN,2020-10-11 23:35:41,41.76,86.15,44.58,53,97,3.74
535,Srednekolymsk,RU,2020-10-11 23:35:54,67.45,153.68,28.33,82,25,2.98
536,Paita,PE,2020-10-11 23:40:33,-5.09,-81.11,63.45,90,43,16.22
537,Cosmopolis,BR,2020-10-11 23:44:27,-22.65,-47.2,66.2,63,0,21.92
538,Ambilobe,MG,2020-10-11 23:34:06,-13.2,49.05,75.09,78,0,3.38
539,Vila Franca Do Campo,PT,2020-10-11 23:35:41,37.72,-25.43,64.4,82,75,11.41
540,Livingston,GB,2020-10-11 23:44:28,55.9,-3.52,48.99,93,100,4.7
541,Abha,SA,2020-10-11 23:40:17,18.22,42.51,60.8,51,0,2.3
542,Salihli,TR,2020-10-11 23:44:28,38.48,28.15,64.67,47,2,1.63
543,Sabang,ID,2020-10-11 23:35:36,5.89,95.32,81.36,79,100,21.68
544,Pankrushikha,RU,2020-10-11 23:44:28,53.83,80.34,41.02,96,99,5.17
545,Loudi,CN,2020-10-11 23:44:28,27.73,111.99,66.67,80,11,4.74
546,Launceston,AU,2020-10-11 23:43:11,-41.45,147.17,62.01,62,20,16.11
547,Ammon,US,2020-10-11 23:41:11,43.47,-111.97,53.6,40,1,25.28
548,Kortkeros,RU,2020-10-11 23:44:29,61.81,51.58,50.0,100,75,2.24
549,Pandan,PH,2020-10-11 23:44:29,14.05,124.17,81.7,78,100,1.95
550,Kerrobert,CA,2020-10-11 23:44:29,51.92,-109.13,51.8,34,20,25.28
551,Sechura,PE,2020-10-11 23:40:53,-5.56,-80.82,68.14,76,22,16.13
552,Kondinskoye,RU,2020-10-11 23:44:29,59.65,67.41,43.5,94,82,9.57
553,Kenai,US,2020-10-11 23:40:52,60.55,-151.26,50.0,70,90,4.7
554,Mayakonda,IN,2020-10-11 23:44:30,14.28,76.08,68.86,94,100,10.13
555,Moranbah,AU,2020-10-11 23:36:03,-22.0,148.05,79.95,45,36,17.4
556,Elkton,US,2020-10-11 23:40:35,39.61,-75.83,61.0,96,100,1.01
557,Spirit River,CA,2020-10-11 23:44:30,55.78,-118.84,48.2,45,75,20.8
558,Ketchikan,US,2020-10-11 23:32:36,55.34,-131.65,48.2,93,75,3.36
559,Kingisepp,RU,2020-10-11 23:44:30,59.37,28.61,51.33,95,100,4.03
560,Biryusinsk,RU,2020-10-11 23:44:30,55.96,97.82,20.43,97,11,3.56
561,Mangrol,IN,2020-10-11 23:44:31,21.12,70.12,80.56,82,80,11.97
562,Ahuimanu,US,2020-10-11 23:41:26,21.44,-157.84,87.8,62,20,11.41
563,Manzanillo,CU,2020-10-11 23:44:31,20.34,-77.12,80.87,81,98,3.27
564,Manta,EC,2020-10-11 23:30:07,-0.95,-80.73,78.8,78,40,11.41
565,Santa Barbara,US,2020-10-11 23:44:20,34.73,-120.03,82.0,42,1,17.22
566,Gualeguay,AR,2020-10-11 23:44:31,-33.14,-59.31,56.59,73,0,6.33
567,Limpapa,PH,2020-10-11 23:44:31,7.12,121.91,80.6,88,75,2.24
568,Buchanan,LR,2020-10-11 23:41:10,5.88,-10.05,78.24,85,99,6.06
569,Date,JP,2020-10-11 23:44:32,42.47,140.87,61.92,87,99,16.55
570,Kungsbacka,SE,2020-10-11 23:44:32,57.49,12.08,39.99,93,26,4.7
571,Si Sa Ket,TH,2020-10-11 23:44:32,14.83,104.33,69.48,95,100,7.63
572,Tateyama,JP,2020-10-11 23:44:32,34.98,139.87,71.01,83,75,8.05
573,Turukhansk,RU,2020-10-11 23:41:28,65.82,87.98,22.14,97,98,13.73
574,Peabiru,BR,2020-10-11 23:44:32,-23.91,-52.34,68.58,48,14,3.13
575,Lampa,CL,2020-10-11 23:44:32,-33.28,-70.9,75.2,25,8,13.87
576,Saryagash,KZ,2020-10-11 23:44:33,41.45,69.17,44.6,70,0,4.7
577,Ixtapa,MX,2020-10-11 23:41:12,20.7,-105.2,86.0,70,75,8.05
578,Den Helder,NL,2020-10-11 23:43:58,52.96,4.76,54.0,66,75,8.05
579,Tabory,RU,2020-10-11 23:44:33,58.52,64.55,42.89,95,39,5.57
580,Saint-Ambroise,CA,2020-10-11 23:44:33,48.55,-71.33,35.6,69,5,5.82
581,Ferkessedougou,CI,2020-10-11 23:44:33,9.6,-5.2,73.9,91,89,4.14
582,Sumkino,RU,2020-10-11 23:44:33,58.11,68.32,40.86,95,93,6.69
583,Lienz,AT,2020-10-11 23:44:34,46.83,12.77,33.01,96,100,7.09
584,Yinchuan,CN,2020-10-11 23:44:34,38.47,106.27,48.29,44,5,6.82
585,Tual,ID,2020-10-11 23:40:30,-5.67,132.75,80.49,81,93,15.3
586,Elizabeth City,US,2020-10-11 23:44:34,36.29,-76.25,69.8,100,90,8.05
587,Ewa Beach,US,2020-10-11 23:43:22,21.32,-158.01,87.8,55,75,8.05
588,Otavi,NA,2020-10-11 23:44:34,-19.65,17.33,61.29,28,0,7.05
589,Ambulu,ID,2020-10-11 23:36:10,-8.35,113.61,79.63,76,6,1.88
590,Muleba,TZ,2020-10-11 23:44:35,-1.84,31.65,68.95,69,1,4.5
591,Kropotkin,RU,2020-10-11 23:44:35,45.44,40.58,58.78,71,0,0.85
592,Karratha,AU,2020-10-11 23:41:20,-20.74,116.85,86.92,25,0,6.35
593,Phuket,TH,2020-10-11 23:36:27,8.0,98.25,78.01,94,75,5.82
594,Wakkanai,JP,2020-10-11 23:44:35,45.41,141.67,59.81,74,100,14.43
595,Enid,US,2020-10-11 23:44:24,36.4,-97.88,91.4,27,1,23.04
596,Taitung,TW,2020-10-11 23:40:37,22.76,121.14,78.8,83,20,5.82
597,Kdyne,CZ,2020-10-11 23:44:35,49.39,13.04,42.01,99,100,1.01
598,Granite City,US,2020-10-11 23:42:58,38.7,-90.15,82.4,47,1,5.82
599,Barzas,RU,2020-10-11 23:44:36,55.72,86.32,35.6,100,90,6.71
600,Harper,LR,2020-10-11 23:36:24,4.38,-7.72,77.36,88,100,10.94
601,Huarmey,PE,2020-10-11 23:30:59,-10.07,-78.15,63.79,82,6,7.56
602,Manzil Salim,TN,2020-10-11 23:44:36,35.86,8.48,51.8,100,75,18.34
603,Kinablangan,PH,2020-10-11 23:44:36,7.69,126.55,83.14,69,100,1.05
604,Moyale,KE,2020-10-11 23:44:36,3.52,39.06,72.72,62,15,5.86
605,Nemuro,JP,2020-10-11 23:31:16,43.32,145.57,58.69,83,55,15.41
606,Kavaratti,IN,2020-10-11 23:36:52,10.57,72.64,81.3,81,100,19.13
607,Seoul,KR,2020-10-11 23:33:53,37.57,126.98,59.0,93,90,2.71
608,Zhezkazgan,KZ,2020-10-11 23:44:37,47.8,67.71,43.41,60,23,7.25
609,Biloela,AU,2020-10-11 23:44:37,-24.42,150.5,77.0,46,90,5.93
610,Siyabuswa,ZA,2020-10-11 23:44:37,-25.11,29.04,59.07,76,99,11.68
611,Talcahuano,CL,2020-10-11 23:36:28,-36.72,-73.12,60.8,55,0,13.87
612,Port Lincoln,AU,2020-10-11 23:35:06,-34.73,135.87,72.57,42,59,18.79
613,Tamiahua,MX,2020-10-11 23:44:37,21.27,-97.45,80.1,86,90,7.34
614,Puerto Baquerizo Moreno,EC,2020-10-11 23:40:07,-0.9,-89.6,67.44,92,74,10.51
